X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8479620.05618786,5322321.931704,2023/10/17 00:00:00+00,1434,1434,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/16 00:00:00+00,1812,1812,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/02 00:00:00+00,1920,1920,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/11 00:00:00+00,1200,1200,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/22 00:00:00+00,1648,1648,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/16 00:00:00+00,1215,1215,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2022/06/12 04:00:00+00,1400,1412,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2020/12/23 05:00:00+00,1927,1927,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/06 05:00:00+00,1342,1342,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/06 05:00:00+00,1406,1406,1 DESTINY USA DR,OFFN AGAINST FAMILY,43.06779339999999,-76.1738371,1405
